fundamental_value,benchmark_val,baseline_price,treatment_price
104.23280995923054,105.28715199927595,106.34965940089387,104.07284084508103
103.76344586920099,101.36931011758718,106.34256463327142,104.18772109773747
103.5502866913143,104.42408372587512,106.2707256807928,104.0052909849882
103.92634848045199,104.40452620056952,105.8330564925344,104.58560751605206
105.00802433719628,105.52728128489211,105.5240939512373,105.13586516672281
102.96985564899754,99.481656874882,104.74886320667397,104.39934571150393
102.5855297692694,104.4447450412859,103.96816746917736,103.6777848298281
102.79996117464229,102.79989699107293,105.78239408056895,105.79568250745744
101.85550734374706,100.86383066363939,108.0865879446875,108.16595668506122
103.6289686190449,104.45026854166211,104.13522911682627,104.10870913378243
102.96743897673718,102.94162229281856,105.41466200241882,105.43254227865386
102.91978361381733,102.5104698315893,105.72105051953658,107.61451240189135
103.48845969010173,102.89390701035293,105.55962363658595,107.47482714106744
102.87320989025035,104.43901575677425,104.57656395356433,104.17469893765436
100.98596305649001,99.1183280699722,103.56457598908663,103.56788951299269
100.5489810371095,100.95248415769674,103.32157895864503,103.76964728638792
101.58433984029082,101.94501859515918,103.23962776990129,103.32896651994703
101.23762097798652,101.34785578586829,102.02749846105746,102.88317730668666
100.37930831641235,100.02124721543869,102.12645401621036,103.32463939569416
101.3077400605967,104.0446580189542,101.78116032232667,102.82216199307962
100.96814455902954,100.68180710866571,101.6075563091047,101.99959346599199
100.44933374638927,98.00926143789945,101.38767031818317,101.67999742438377
100.59454378313109,102.44282872148253,103.30439089907809,102.15323534922263
101.3678035536849,101.29525366842066,102.43872263267104,102.00841089117294
103.80588418689169,103.13319605880872,103.09661698211892,102.68580824480118
104.66293229952235,104.07891583753953,102.11690591626152,103.29757039059606
105.87862782967676,107.42825190098917,106.09170262705723,106.07717142514659
105.33900365216016,105.80821219086504,107.48466554815577,108.20031934977999
104.25867540711438,101.81874386582618,106.49248617888207,107.21420263006519
104.31846545040197,105.03365464589191,106.41678812083555,107.78282877192662
104.42510200411483,104.19453601527424,108.51470980904057,109.97600674753956
103.29975039243322,103.25592972546119,107.36091617699299,107.51044470870362
103.11367438590683,103.70120570228292,109.91381492631834,110.08289331893218
103.52107244704831,104.35581127638794,102.12247440552028,102.1373969499734
103.88963403482208,104.50612401847471,103.96653367432009,103.94153124965054
104.40963944013579,104.26220442911783,104.15262529736827,104.15299366114722
104.70864150025596,104.40589320229675,103.74910047841097,103.77070154293251
104.17389433288369,103.21543917492721,104.37124717759365,104.34990514622991
103.63473540169477,103.7103696643265,103.33965391244884,103.3042800330367
102.39450442601365,99.05147476477639,102.86632551281126,102.84787715849953
104.23321013447371,105.48426827076176,104.53426916039864,104.51946457226755
104.24201859295263,102.63487300990613,103.81817824093875,103.83493963385341
104.00269028487837,105.68146008448355,103.96259041636473,104.5829006469285
103.0360416666693,100.71909381052122,103.21184050064832,103.69926198073651
106.10035856761897,106.93838141088357,104.02082493486533,103.99981605310629
104.96239517478783,105.4656837935813,104.20046193606679,104.1603298318006
104.50800439586676,103.21125715555223,103.3969415350821,103.68421444084188
104.93824496300171,107.21756370954212,108.6545000218191,103.38963260026635
105.56471356468266,106.69829654643219,104.65419289488317,103.61279160197948
106.57548187806324,106.10578024947773,105.67610628377705,105.41906376794967
108.5140403994021,109.71850738986095,108.89155362399647,109.20400371080866
109.05923181328664,109.51542736592616,109.31211022265327,109.03562700355404
107.9081969890165,107.26540460850474,108.37182448863351,108.14686198089466
107.62590661174978,107.08932461921182,107.80256615079874,110.3586408944683
107.95232670157336,108.36668667873883,107.93935282823728,110.6838254721814
110.20276318242766,110.19693690341978,108.7778787544874,110.1713535538367
108.66762545562234,108.56705210878131,108.01927961338669,109.39729475139883
109.97682710555823,109.96451581765774,110.1763749434627,111.78023122751621
110.16936071472327,110.31158313855113,110.098772415971,113.65679389014504
111.09071613036275,110.88193130521411,109.92802497629425,113.46996795032898
110.97191849835826,111.69804268457337,112.48668066419908,115.81660776993202
110.03547969882757,109.33531559308413,111.81103724028902,115.98842269229384
110.8592727946712,109.79545300455975,113.41358699629157,115.51025300700685
111.58157018165625,114.09898827048085,113.95181670452975,113.8659406342978
112.66586193783176,110.80484370118208,114.94906585863879,113.47681332060796
112.64524074998205,113.54581995982927,113.98713917480366,112.8671277294452
111.9659937141621,110.63948960024511,113.25002579570155,112.12316976915581
110.22870323030818,107.26474411962556,112.98578314591204,112.9030213988781
111.1300414706558,109.55491305745201,112.4232141456515,112.04186881709883
111.59652987953656,112.30719514843554,112.52111444007066,112.32179628856343
110.51841170755294,110.79582704225362,113.21542263130908,113.299626590198
109.91929251964585,109.97395985001208,111.04086510230889,110.97187087280575
109.40195981193138,107.2134559367968,109.37795008927574,109.32006496706218
107.78612716408706,107.8558420902886,108.916422844026,108.80228348887239
106.90302720460593,106.68359484047629,107.48076860015316,106.5030147902543
105.69248914909397,105.83657291172864,108.07553395315666,107.54523786130646
105.25216495982113,105.41814970393877,106.31069345584054,106.30862022204997
104.47231071471666,104.8768862680533,102.50086055465388,102.48181331225625
102.78115487179915,100.28618382090065,102.78204110378303,102.57699917715945
104.875918223114,104.99515585496606,106.58178768703839,106.59685002337717
106.19248328735928,107.0274380410999,105.61849874723039,105.62987601295663
105.36316883544158,100.97604884681883,106.16934239204869,106.16557563476596
105.64530957731381,106.4828859439569,106.25988396745258,106.81505135339688
